Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.1160        -2260.385    -2289.424       29.039   583.5
1.1170        -2260.383    -2289.296       28.913   581.0
1.1180        -2260.003    -2289.203       29.201   586.8
1.1190        -2259.729    -2289.137       29.409   591.0
1.1200        -2259.912    -2289.124       29.212   587.0
1.1210        -2260.081    -2289.162       29.080   584.4
1.1220        -2260.360    -2289.229       28.869   580.1
1.1230        -2260.310    -2289.350       29.040   583.5
1.1240        -2260.050    -2289.524       29.474   592.3
1.1250        -2260.065    -2289.738       29.673   596.3
1.1260        -2260.150    -2289.985       29.835   599.5
1.1270        -2260.563    -2290.249       29.686   596.5
1.1280        -2260.140    -2290.531       30.392   610.7
1.1290        -2260.328    -2290.806       30.479   612.4
1.1300        -2260.380    -2291.057       30.678   616.5
1.1310        -2260.678    -2291.266       30.588   614.6
1.1320        -2261.101    -2291.464       30.363   610.1
1.1330        -2260.877    -2291.634       30.757   618.0
1.1340        -2260.831    -2291.768       30.937   621.7
1.1350        -2260.225    -2291.890       31.665   636.3
1.1360        -2260.464    -2291.986       31.522   633.4
1.1370        -2260.576    -2292.055       31.479   632.5
1.1380        -2260.874    -2292.065       31.191   626.8
1.1390        -2260.813    -2292.034       31.221   627.4
1.1400        -2260.811    -2291.989       31.178   626.5
1.1410        -2260.976    -2291.936       30.960   622.1
1.1420        -2260.675    -2291.858       31.183   626.6
1.1430        -2260.859    -2291.757       30.898   620.9
1.1440        -2261.045    -2291.645       30.600   614.9
1.1450        -2260.633    -2291.521       30.888   620.7
1.1460        -2260.435    -2291.380       30.945   621.8
1.1470        -2260.254    -2291.240       30.986   622.6
1.1480        -2260.367    -2291.110       30.743   617.8
1.1490        -2259.703    -2290.990       31.287   628.7
1.1500        -2259.699    -2290.840       31.141   625.8
1.1510        -2259.996    -2290.688       30.692   616.7
1.1520        -2260.067    -2290.544       30.477   612.4
1.1530        -2260.057    -2290.409       30.351   609.9
1.1540        -2260.069    -2290.262       30.194   606.7
1.1550        -2260.158    -2290.126       29.968   602.2
1.1560        -2259.873    -2290.013       30.140   605.7
1.1570        -2259.738    -2289.941       30.203   606.9
1.1580        -2259.940    -2289.897       29.957   602.0
1.1590        -2259.667    -2289.868       30.201   606.9
1.1600        -2259.711    -2289.851       30.140   605.7
1.1610        -2259.867    -2289.862       29.995   602.7
1.1620        -2259.655    -2289.897       30.242   607.7
1.1630        -2259.793    -2289.943       30.150   605.8
1.1640        -2259.586    -2289.998       30.412   611.1
1.1650        -2259.637    -2290.051       30.414   611.2
1.1660        -2259.441    -2290.107       30.666   616.2
1.1670        -2259.475    -2290.156       30.680   616.5
1.1680        -2259.464    -2290.177       30.714   617.2
1.1690        -2259.622    -2290.199       30.577   614.4
1.1700        -2260.151    -2290.234       30.084   604.5
1.1710        -2259.962    -2290.278       30.316   609.2
1.1720        -2260.153    -2290.300       30.147   605.8
1.1730        -2260.419    -2290.320       29.901   600.8
1.1740        -2259.771    -2290.313       30.542   613.7
1.1750        -2259.663    -2290.281       30.618   615.3
1.1760        -2259.513    -2290.242       30.729   617.5
1.1770        -2259.787    -2290.195       30.408   611.0
1.1780        -2259.822    -2290.129       30.307   609.0
1.1790        -2259.786    -2290.066       30.280   608.5
1.1800        -2259.900    -2289.996       30.096   604.8
1.1810        -2259.344    -2289.938       30.595   614.8
1.1820        -2259.132    -2289.868       30.736   617.6
1.1830        -2259.236    -2289.793       30.557   614.0
1.1840        -2259.814    -2289.758       29.944   601.7
1.1850        -2259.966    -2289.755       29.789   598.6
1.1860        -2260.091    -2289.766       29.675   596.3
1.1870        -2260.426    -2289.795       29.370   590.2
1.1880        -2260.797    -2289.818       29.021   583.2
1.1890        -2260.804    -2289.827       29.023   583.2
1.1900        -2260.693    -2289.846       29.154   585.8
1.1910        -2260.194    -2289.868       29.674   596.3
1.1920        -2259.765    -2289.879       30.114   605.1
1.1930        -2259.631    -2289.885       30.253   607.9
1.1940        -2259.210    -2289.864       30.654   616.0
1.1950        -2259.773    -2289.816       30.044   603.7
1.1960        -2259.732    -2289.771       30.039   603.6
1.1970        -2259.397    -2289.721       30.324   609.3
1.1980        -2259.104    -2289.687       30.583   614.5
1.1990        -2259.184    -2289.661       30.477   612.4
1.2000        -2259.211    -2289.623       30.412   611.1
1.2010        -2259.240    -2289.558       30.318   609.2
1.2020        -2259.457    -2289.459       30.002   602.9
1.2030        -2259.871    -2289.332       29.461   592.0
1.2040        -2259.927    -2289.179       29.252   587.8
1.2050        -2259.620    -2289.028       29.408   590.9
1.2060        -2259.990    -2288.860       28.870   580.1
1.2070        -2260.063    -2288.711       28.648   575.7
1.2080        -2259.874    -2288.593       28.718   577.1
1.2090        -2259.724    -2288.477       28.752   577.8
1.2100        -2259.614    -2288.398       28.784   578.4
1.2110        -2259.533    -2288.359       28.826   579.2
1.2120        -2259.168    -2288.350       29.181   586.4
1.2130        -2259.508    -2288.363       28.855   579.8
1.2140        -2259.409    -2288.407       28.998   582.7
1.2150        -2259.155    -2288.474       29.319   589.2
1.2160        -2259.073    -2288.556       29.483   592.4
1.2170        -2259.339    -2288.656       29.318   589.1
1.2180        -2259.573    -2288.759       29.186   586.5
1.2190        -2259.934    -2288.879       28.944   581.6
1.2200        -2259.661    -2289.007       29.346   589.7
1.2210        -2259.910    -2289.146       29.235   587.5
1.2220        -2260.353    -2289.267       28.915   581.0
1.2230        -2260.404    -2289.367       28.962   582.0
1.2240        -2260.652    -2289.438       28.786   578.4
1.2250        -2260.284    -2289.483       29.199   586.7
1.2260        -2259.757    -2289.501       29.743   597.7
1.2270        -2259.700    -2289.494       29.794   598.7
1.2280        -2259.486    -2289.496       30.010   603.0
1.2290        -2259.264    -2289.501       30.236   607.6
1.2300        -2259.003    -2289.489       30.486   612.6
1.2310        -2258.908    -2289.459       30.552   613.9
1.2320        -2258.718    -2289.429       30.711   617.1
1.2330        -2258.722    -2289.431       30.709   617.1
1.2340        -2258.870    -2289.439       30.568   614.3
1.2350        -2258.881    -2289.451       30.570   614.3
1.2360        -2259.091    -2289.466       30.375   610.4
1.2370        -2259.266    -2289.466       30.200   606.8
1.2380        -2259.324    -2289.459       30.135   605.5
1.2390        -2259.731    -2289.444       29.712   597.1
1.2400        -2259.892    -2289.414       29.522   593.2
1.2410        -2259.954    -2289.401       29.446   591.7
1.2420        -2259.715    -2289.431       29.716   597.1
1.2430        -2259.923    -2289.532       29.610   595.0
1.2440        -2260.111    -2289.698       29.587   594.5
1.2450        -2259.912    -2289.901       29.989   602.6
1.2460        -2260.189    -2290.132       29.943   601.7
1.2470        -2259.887    -2290.385       30.499   612.9
1.2480        -2259.647    -2290.647       31.000   622.9
1.2490        -2259.535    -2290.917       31.382   630.6
1.2500        -2259.133    -2291.156       32.023   643.5
1.2510        -2259.191    -2291.354       32.162   646.3
1.2520        -2259.436    -2291.478       32.042   643.9
1.2530        -2259.348    -2291.527       32.179   646.6
1.2540        -2259.866    -2291.515       31.649   636.0
1.2550        -2260.070    -2291.447       31.376   630.5
1.2560        -2260.053    -2291.337       31.284   628.6
1.2570        -2259.904    -2291.182       31.278   628.5
1.2580        -2259.997    -2290.979       30.981   622.6
1.2590        -2260.000    -2290.761       30.761   618.1
1.2600        -2260.472    -2290.550       30.078   604.4
1.2610        -2260.172    -2290.329       30.157   606.0
1.2620        -2259.969    -2290.104       30.135   605.5
1.2630        -2259.907    -2289.882       29.976   602.3
1.2640        -2259.972    -2289.705       29.733   597.5
1.2650        -2259.979    -2289.577       29.598   594.8
1.2660        -2260.048    -2289.511       29.463   592.0
1.2670        -2259.864    -2289.495       29.631   595.4
1.2680        -2259.887    -2289.531       29.644   595.7
1.2690        -2259.813    -2289.606       29.794   598.7
1.2700        -2259.957    -2289.709       29.752   597.8
1.2710        -2260.071    -2289.849       29.779   598.4
1.2720        -2259.955    -2290.008       30.053   603.9
1.2730        -2259.961    -2290.164       30.203   606.9
1.2740        -2259.803    -2290.295       30.492   612.7
1.2750        -2259.475    -2290.397       30.923   621.4
1.2760        -2259.507    -2290.458       30.951   621.9
1.2770        -2259.834    -2290.479       30.645   615.8
1.2780        -2260.001    -2290.457       30.455   612.0
1.2790        -2260.016    -2290.395       30.379   610.4
1.2800        -2260.326    -2290.319       29.993   602.7
1.2810        -2260.181    -2290.229       30.048   603.8
1.2820        -2260.350    -2290.127       29.777   598.4
1.2830        -2260.282    -2290.012       29.730   597.4
1.2840        -2260.185    -2289.900       29.716   597.1
1.2850        -2260.057    -2289.817       29.760   598.0
1.2860        -2260.254    -2289.749       29.495   592.7
1.2870        -2260.125    -2289.699       29.574   594.3
1.2880        -2260.220    -2289.699       29.479   592.4
1.2890        -2260.963    -2289.747       28.784   578.4
1.2900        -2260.749    -2289.836       29.087   584.5
1.2910        -2260.543    -2289.961       29.418   591.1
1.2920        -2260.456    -2290.134       29.678   596.4
1.2930        -2260.690    -2290.316       29.627   595.3
1.2940        -2260.549    -2290.496       29.947   601.8
1.2950        -2260.597    -2290.673       30.076   604.4
1.2960        -2260.388    -2290.832       30.443   611.7
1.2970        -2260.986    -2290.954       29.969   602.2
1.2980        -2261.097    -2291.046       29.949   601.8
1.2990        -2261.122    -2291.118       29.995   602.7
1.3000        -2260.653    -2291.158       30.505   613.0
1.3010        -2260.548    -2291.150       30.602   614.9
1.3020        -2260.664    -2291.093       30.429   611.4
1.3030        -2260.655    -2291.014       30.359   610.1
1.3040        -2260.716    -2290.913       30.197   606.8
1.3050        -2260.584    -2290.781       30.197   606.8
1.3060        -2260.782    -2290.651       29.869   600.2
1.3070        -2260.481    -2290.555       30.074   604.3
1.3080        -2260.392    -2290.441       30.049   603.8
1.3090        -2260.305    -2290.327       30.022   603.3
1.3100        -2260.849    -2290.239       29.390   590.6
1.3110        -2260.537    -2290.188       29.651   595.8
1.3120        -2259.816    -2290.180       30.364   610.1
1.3130        -2259.850    -2290.201       30.351   609.9
1.3140        -2259.933    -2290.256       30.323   609.3
1.3150        -2260.196    -2290.315       30.120   605.2
1.3160        -2260.720    -2290.406       29.686   596.5
1.3170        -2260.733    -2290.531       29.798   598.8
1.3180        -2260.717    -2290.669       29.953   601.9
1.3190        -2260.987    -2290.820       29.833   599.5
1.3200        -2261.376    -2290.967       29.591   594.6
1.3210        -2261.604    -2291.120       29.516   593.1
1.3220        -2261.738    -2291.297       29.559   594.0
1.3230        -2261.953    -2291.476       29.523   593.3
1.3240        -2262.295    -2291.662       29.367   590.1
1.3250        -2262.095    -2291.840       29.745   597.7
1.3260        -2261.928    -2291.983       30.055   603.9
1.3270        -2261.643    -2292.103       30.460   612.1
1.3280        -2261.840    -2292.190       30.351   609.9
1.3290        -2262.424    -2292.243       29.819   599.2
1.3300        -2262.764    -2292.299       29.535   593.5
1.3310        -2262.526    -2292.333       29.806   598.9
1.3320        -2262.672    -2292.344       29.672   596.2
1.3330        -2262.854    -2292.365       29.511   593.0
1.3340        -2262.839    -2292.405       29.566   594.1
1.3350        -2263.194    -2292.441       29.247   587.7
1.3360        -2263.096    -2292.473       29.377   590.3
1.3370        -2263.141    -2292.482       29.340   589.6
1.3380        -2263.339    -2292.479       29.139   585.5
1.3390        -2263.475    -2292.451       28.976   582.3
1.3400        -2263.399    -2292.439       29.040   583.5
1.3410        -2263.353    -2292.452       29.099   584.7
1.3420        -2263.140    -2292.482       29.343   589.6
1.3430        -2262.821    -2292.542       29.721   597.2
1.3440        -2263.198    -2292.630       29.432   591.4
1.3450        -2263.106    -2292.764       29.657   595.9
1.3460        -2263.007    -2292.895       29.889   600.6
1.3470        -2262.819    -2293.021       30.202   606.9
1.3480        -2263.151    -2293.133       29.982   602.5
1.3490        -2263.259    -2293.215       29.956   602.0
1.3500        -2263.287    -2293.256       29.969   602.2
1.3510        -2263.183    -2293.261       30.078   604.4
1.3520        -2263.262    -2293.222       29.961   602.0
1.3530        -2263.101    -2293.123       30.022   603.3
1.3540        -2263.360    -2292.988       29.628   595.4
1.3550        -2263.396    -2292.830       29.434   591.5
1.3560        -2263.299    -2292.652       29.353   589.8
1.3570        -2263.271    -2292.456       29.185   586.5
1.3580        -2263.226    -2292.234       29.009   582.9
1.3590        -2262.845    -2291.992       29.147   585.7
1.3600        -2263.155    -2291.760       28.605   574.8
1.3610        -2263.088    -2291.564       28.477   572.2
1.3620        -2262.816    -2291.407       28.591   574.5
1.3630        -2262.892    -2291.266       28.374   570.2
1.3640        -2263.122    -2291.163       28.040   563.5
1.3650        -2263.282    -2291.101       27.819   559.0
1.3660        -2263.411    -2291.059       27.648   555.6
1.3670        -2263.641    -2291.063       27.422   551.0
1.3680        -2263.618    -2291.108       27.491   552.4
1.3690        -2263.818    -2291.185       27.367   549.9
1.3700        -2264.000    -2291.289       27.289   548.4
1.3710        -2263.604    -2291.437       27.834   559.3
1.3720        -2263.260    -2291.615       28.355   569.8
1.3730        -2263.010    -2291.815       28.805   578.8
1.3740        -2262.723    -2292.011       29.289   588.5
1.3750        -2262.821    -2292.202       29.381   590.4
1.3760        -2262.694    -2292.374       29.680   596.4
1.3770        -2262.981    -2292.527       29.546   593.7
1.3780        -2262.857    -2292.656       29.799   598.8
1.3790        -2262.968    -2292.787       29.820   599.2
1.3800        -2263.186    -2292.912       29.726   597.3
1.3810        -2263.307    -2293.014       29.706   596.9
1.3820        -2263.272    -2293.099       29.827   599.4
1.3830        -2263.571    -2293.167       29.596   594.7
1.3840        -2263.613    -2293.217       29.604   594.9
1.3850        -2263.419    -2293.265       29.846   599.7
1.3860        -2263.388    -2293.305       29.917   601.2
1.3870        -2263.002    -2293.307       30.305   609.0
1.3880        -2263.104    -2293.263       30.159   606.0
1.3890        -2263.093    -2293.179       30.086   604.6
1.3900        -2263.071    -2293.057       29.985   602.5
1.3910        -2262.676    -2292.914       30.238   607.6
1.3920        -2262.787    -2292.748       29.961   602.1
1.3930        -2263.091    -2292.558       29.467   592.1
1.3940        -2263.163    -2292.330       29.167   586.1
1.3950        -2263.338    -2292.087       28.749   577.7
1.3960        -2263.530    -2291.867       28.337   569.4
1.3970        -2263.407    -2291.677       28.269   568.1
1.3980        -2263.337    -2291.511       28.174   566.1
1.3990        -2263.453    -2291.371       27.918   561.0
1.4000        -2263.268    -2291.253       27.984   562.3
1.4010        -2263.129    -2291.152       28.023   563.1
1.4020        -2263.101    -2291.094       27.993   562.5
1.4030        -2262.705    -2291.070       28.366   570.0
1.4040        -2263.104    -2291.088       27.984   562.3
1.4050        -2262.997    -2291.162       28.164   565.9
1.4060        -2262.766    -2291.287       28.521   573.1
1.4070        -2262.934    -2291.426       28.492   572.5
1.4080        -2262.998    -2291.568       28.570   574.1
1.4090        -2263.215    -2291.717       28.502   572.7
1.4100        -2262.855    -2291.880       29.025   583.2
1.4110        -2262.910    -2292.040       29.130   585.3
1.4120        -2262.849    -2292.189       29.341   589.6
1.4130        -2262.861    -2292.334       29.474   592.3
1.4140        -2262.938    -2292.482       29.544   593.7
1.4150        -2263.234    -2292.631       29.397   590.7
1.4160        -2263.281    -2292.741       29.459   592.0
1.4170        -2263.129    -2292.831       29.702   596.8
1.4180        -2263.038    -2292.884       29.845   599.7
1.4190        -2262.995    -2292.885       29.890   600.6
1.4200        -2262.866    -2292.828       29.962   602.1
1.4210        -2262.668    -2292.721       30.053   603.9
1.4220        -2262.478    -2292.552       30.074   604.3
1.4230        -2262.903    -2292.371       29.468   592.1
1.4240        -2262.342    -2292.168       29.826   599.3
1.4250        -2262.382    -2291.988       29.606   594.9
1.4260        -2262.071    -2291.798       29.728   597.4
1.4270        -2262.002    -2291.601       29.599   594.8
1.4280        -2261.921    -2291.434       29.513   593.0
1.4290        -2261.967    -2291.295       29.328   589.3
1.4300        -2262.155    -2291.219       29.063   584.0
1.4310        -2262.052    -2291.193       29.142   585.6
1.4320        -2261.859    -2291.192       29.333   589.4
1.4330        -2262.001    -2291.223       29.222   587.2
1.4340        -2261.872    -2291.284       29.411   591.0
1.4350        -2262.182    -2291.382       29.200   586.8
1.4360        -2262.443    -2291.501       29.059   583.9
1.4370        -2262.528    -2291.659       29.131   585.4
1.4380        -2262.519    -2291.839       29.320   589.2
1.4390        -2262.739    -2292.044       29.305   588.9
1.4400        -2262.574    -2292.269       29.695   596.7
1.4410        -2262.522    -2292.465       29.944   601.7
1.4420        -2262.965    -2292.655       29.689   596.6
1.4430        -2262.965    -2292.820       29.855   599.9
1.4440        -2263.136    -2292.974       29.838   599.6
1.4450        -2263.006    -2293.094       30.088   604.6
1.4460        -2263.056    -2293.156       30.100   604.8
1.4470        -2263.259    -2293.183       29.923   601.3
1.4480        -2263.360    -2293.181       29.821   599.2
1.4490        -2263.683    -2293.179       29.496   592.7
1.4500        -2263.735    -2293.143       29.408   590.9
1.4510        -2263.614    -2293.081       29.467   592.1
1.4520        -2263.292    -2293.012       29.720   597.2
1.4530        -2263.400    -2292.916       29.516   593.1
1.4540        -2263.667    -2292.805       29.138   585.5
1.4550        -2263.468    -2292.699       29.231   587.4
1.4560        -2263.164    -2292.587       29.423   591.2
1.4570        -2263.061    -2292.473       29.412   591.0
1.4580        -2262.631    -2292.345       29.714   597.1
1.4590        -2262.651    -2292.203       29.553   593.8
1.4600        -2262.962    -2292.085       29.124   585.2
1.4610        -2262.993    -2291.960       28.967   582.1
1.4620        -2263.114    -2291.850       28.735   577.4
1.4630        -2262.691    -2291.744       29.053   583.8
1.4640        -2262.534    -2291.688       29.154   585.8
1.4650        -2262.735    -2291.675       28.940   581.5
1.4660        -2262.723    -2291.673       28.950   581.7
1.4670        -2262.406    -2291.672       29.266   588.1
1.4680        -2262.962    -2291.691       28.730   577.3
1.4690        -2262.784    -2291.714       28.930   581.3
1.4700        -2262.775    -2291.714       28.939   581.5
1.4710        -2262.803    -2291.721       28.918   581.1
1.4720        -2262.869    -2291.738       28.869   580.1
1.4730        -2263.087    -2291.740       28.653   575.8
1.4740        -2263.121    -2291.725       28.604   574.8
1.4750        -2263.478    -2291.689       28.211   566.9
1.4760        -2263.115    -2291.646       28.530   573.3
1.4770        -2263.158    -2291.590       28.431   571.3
1.4780        -2263.512    -2291.538       28.026   563.2
1.4790        -2263.171    -2291.507       28.336   569.4
1.4800        -2263.451    -2291.493       28.042   563.5
1.4810        -2263.464    -2291.474       28.009   562.8
1.4820        -2263.585    -2291.481       27.896   560.6
1.4830        -2263.976    -2291.532       27.555   553.7
1.4840        -2263.554    -2291.600       28.045   563.6
1.4850        -2263.616    -2291.677       28.061   563.9
1.4860        -2263.998    -2291.766       27.768   558.0
1.4870        -2263.815    -2291.856       28.041   563.5
1.4880        -2264.172    -2291.948       27.776   558.2
1.4890        -2264.548    -2292.050       27.502   552.6
1.4900        -2264.469    -2292.158       27.689   556.4
1.4910        -2264.594    -2292.263       27.670   556.0
1.4920        -2264.592    -2292.366       27.774   558.1
1.4930        -2264.516    -2292.452       27.936   561.4
1.4940        -2264.119    -2292.538       28.418   571.1
1.4950        -2264.046    -2292.607       28.561   573.9
1.4960        -2264.253    -2292.658       28.405   570.8
1.4970        -2264.424    -2292.695       28.271   568.1
1.4980        -2264.394    -2292.734       28.341   569.5
1.4990        -2264.858    -2292.771       27.913   560.9
1.5000        -2264.986    -2292.778       27.792   558.5
1.5010        -2265.022    -2292.785       27.763   557.9
1.5020        -2265.413    -2292.794       27.382   550.2
1.5030        -2265.059    -2292.810       27.751   557.6
1.5040        -2264.806    -2292.809       28.003   562.7
1.5050        -2264.630    -2292.786       28.156   565.8
1.5060        -2264.729    -2292.718       27.990   562.4
1.5070        -2264.871    -2292.640       27.769   558.0
1.5080        -2264.477    -2292.542       28.065   564.0
1.5090        -2264.060    -2292.416       28.356   569.8
1.5100        -2264.327    -2292.272       27.945   561.5
1.5110        -2263.863    -2292.129       28.266   568.0
1.5120        -2264.052    -2292.016       27.964   561.9
1.5130        -2264.235    -2291.916       27.680   556.2
1.5140        -2264.504    -2291.826       27.321   549.0
1.5150        -2264.124    -2291.766       27.641   555.4
1.5160        -2263.771    -2291.744       27.973   562.1
1.5170        -2263.552    -2291.747       28.195   566.6
1.5180        -2263.260    -2291.752       28.492   572.5
1.5190        -2263.259    -2291.780       28.520   573.1
1.5200        -2263.293    -2291.811       28.519   573.1
1.5210        -2263.043    -2291.845       28.803   578.8
1.5220        -2263.201    -2291.880       28.680   576.3
1.5230        -2263.068    -2291.923       28.855   579.8
1.5240        -2263.157    -2291.984       28.827   579.3
1.5250        -2263.221    -2292.048       28.827   579.3
1.5260        -2262.829    -2292.109       29.280   588.4
1.5270        -2262.771    -2292.177       29.406   590.9
1.5280        -2262.518    -2292.248       29.729   597.4
1.5290        -2262.505    -2292.330       29.825   599.3
1.5300        -2262.149    -2292.418       30.269   608.2
1.5310        -2261.945    -2292.497       30.552   613.9
1.5320        -2261.817    -2292.558       30.740   617.7
1.5330        -2261.772    -2292.599       30.827   619.5
1.5340        -2262.016    -2292.614       30.598   614.8
1.5350        -2261.826    -2292.613       30.788   618.7
1.5360        -2262.297    -2292.597       30.300   608.9
1.5370        -2262.307    -2292.578       30.270   608.3
1.5380        -2262.185    -2292.547       30.362   610.1
1.5390        -2261.895    -2292.516       30.621   615.3
1.5400        -2261.737    -2292.474       30.736   617.6
1.5410        -2261.915    -2292.406       30.492   612.7
1.5420        -2262.084    -2292.326       30.242   607.7
1.5430        -2261.938    -2292.247       30.309   609.0
1.5440        -2262.113    -2292.155       30.042   603.7
1.5450        -2262.557    -2292.067       29.511   593.0
1.5460        -2262.672    -2291.972       29.301   588.8
1.5470        -2262.406    -2291.867       29.461   592.0
1.5480        -2262.387    -2291.781       29.395   590.7
1.5490        -2262.492    -2291.690       29.198   586.7
1.5500        -2262.684    -2291.611       28.927   581.3
1.5510        -2262.450    -2291.552       29.103   584.8
1.5520        -2262.492    -2291.522       29.029   583.3
1.5530        -2262.553    -2291.471       28.918   581.1
1.5540        -2262.700    -2291.417       28.716   577.0
1.5550        -2262.211    -2291.362       29.151   585.8
1.5560        -2261.987    -2291.322       29.335   589.5
1.5570        -2261.772    -2291.276       29.504   592.9
1.5580        -2261.858    -2291.238       29.380   590.4
1.5590        -2261.278    -2291.206       29.928   601.4
1.5600        -2261.643    -2291.207       29.563   594.1
1.5610        -2262.030    -2291.261       29.231   587.4
1.5620        -2261.852    -2291.342       29.490   592.6
1.5630        -2261.482    -2291.449       29.967   602.2
1.5640        -2261.243    -2291.564       30.321   609.3
1.5650        -2261.374    -2291.707       30.332   609.5
1.5660        -2261.630    -2291.863       30.233   607.5
1.5670        -2261.624    -2292.029       30.405   611.0
1.5680        -2262.057    -2292.199       30.141   605.7
1.5690        -2262.292    -2292.393       30.101   604.9
1.5700        -2262.431    -2292.584       30.152   605.9
1.5710        -2262.617    -2292.749       30.132   605.5
1.5720        -2262.617    -2292.887       30.270   608.3
1.5730        -2262.690    -2293.014       30.325   609.4
1.5740        -2262.875    -2293.133       30.258   608.0
1.5750        -2262.997    -2293.227       30.230   607.5
1.5760        -2262.936    -2293.284       30.349   609.8
1.5770        -2263.098    -2293.300       30.202   606.9
1.5780        -2263.131    -2293.300       30.169   606.2
1.5790        -2262.747    -2293.254       30.507   613.0
1.5800        -2262.668    -2293.189       30.521   613.3
1.5810        -2262.429    -2293.105       30.675   616.4
1.5820        -2262.575    -2293.014       30.439   611.6
1.5830        -2262.074    -2292.900       30.826   619.4
1.5840        -2261.831    -2292.789       30.958   622.1
1.5850        -2262.125    -2292.654       30.529   613.5
1.5860        -2261.982    -2292.493       30.511   613.1
1.5870        -2262.012    -2292.315       30.303   608.9
1.5880        -2262.042    -2292.146       30.104   604.9
1.5890        -2261.843    -2291.993       30.150   605.9
1.5900        -2261.242    -2291.841       30.598   614.9
1.5910        -2260.711    -2291.686       30.974   622.4
1.5920        -2260.150    -2291.529       31.379   630.5
1.5930        -2260.209    -2291.359       31.151   626.0
1.5940        -2259.950    -2291.163       31.213   627.2
1.5950        -2259.736    -2290.951       31.215   627.3
1.5960        -2259.833    -2290.748       30.915   621.2
1.5970        -2259.969    -2290.555       30.586   614.6
1.5980        -2260.410    -2290.371       29.961   602.0
1.5990        -2260.527    -2290.225       29.698   596.8
1.6000        -2260.302    -2290.110       29.808   599.0
1.6010        -2260.719    -2290.060       29.341   589.6
1.6020        -2260.704    -2290.056       29.352   589.8
1.6030        -2261.241    -2290.088       28.847   579.7
1.6040        -2260.819    -2290.150       29.331   589.4
1.6050        -2260.579    -2290.216       29.637   595.5
1.6060        -2260.616    -2290.270       29.654   595.9
1.6070        -2260.718    -2290.333       29.615   595.1
1.6080        -2260.374    -2290.382       30.008   603.0
1.6090        -2260.361    -2290.418       30.057   604.0
1.6100        -2260.585    -2290.454       29.869   600.2
1.6110        -2260.604    -2290.467       29.863   600.1
1.6120        -2260.750    -2290.477       29.726   597.3
1.6130        -2260.719    -2290.489       29.770   598.2
1.6140        -2260.519    -2290.492       29.973   602.3
1.6150        -2260.499    -2290.467       29.968   602.2
1.6160        -2260.530    -2290.435       29.904   600.9
1.6170        -2260.567    -2290.391       29.824   599.3
1.6180        -2260.558    -2290.316       29.758   598.0
1.6190        -2260.891    -2290.223       29.331   589.4
1.6200        -2260.902    -2290.113       29.211   587.0
1.6210        -2260.511    -2290.047       29.537   593.5
1.6220        -2260.624    -2290.015       29.390   590.6
1.6230        -2260.585    -2290.003       29.418   591.1
1.6240        -2260.761    -2289.996       29.235   587.5
1.6250        -2260.876    -2290.007       29.131   585.4
1.6260        -2261.153    -2290.020       28.866   580.1
1.6270        -2260.834    -2290.065       29.231   587.4
1.6280        -2260.576    -2290.120       29.545   593.7
1.6290        -2260.408    -2290.168       29.760   598.0
1.6300        -2260.561    -2290.217       29.656   595.9
1.6310        -2260.424    -2290.252       29.827   599.4
1.6320        -2260.833    -2290.270       29.437   591.5
1.6330        -2260.822    -2290.260       29.438   591.5
1.6340        -2261.213    -2290.241       29.028   583.3
1.6350        -2261.088    -2290.210       29.122   585.2
1.6360        -2260.906    -2290.152       29.246   587.7
1.6370        -2261.190    -2290.110       28.920   581.1
1.6380        -2261.050    -2290.078       29.029   583.3
1.6390        -2261.052    -2290.042       28.990   582.5
1.6400        -2260.972    -2289.976       29.003   582.8
1.6410        -2260.859    -2289.905       29.046   583.7
1.6420        -2261.102    -2289.833       28.731   577.3
1.6430        -2261.185    -2289.781       28.596   574.6
1.6440        -2261.224    -2289.742       28.519   573.1
1.6450        -2261.183    -2289.709       28.526   573.2
1.6460        -2261.330    -2289.707       28.377   570.2
1.6470        -2261.786    -2289.730       27.944   561.5
1.6480        -2262.083    -2289.762       27.679   556.2
1.6490        -2261.935    -2289.840       27.905   560.7
1.6500        -2261.642    -2289.937       28.294   568.6
1.6510        -2261.670    -2290.055       28.385   570.4
1.6520        -2261.500    -2290.200       28.700   576.7
1.6530        -2261.528    -2290.353       28.825   579.2
1.6540        -2261.135    -2290.514       29.379   590.4
1.6550        -2261.178    -2290.667       29.489   592.6
1.6560        -2261.014    -2290.805       29.791   598.6
1.6570        -2261.215    -2290.935       29.720   597.2
1.6580        -2261.477    -2291.050       29.573   594.3
1.6590        -2261.831    -2291.136       29.305   588.9
1.6600        -2262.153    -2291.192       29.039   583.5
1.6610        -2261.783    -2291.240       29.458   591.9
1.6620        -2261.806    -2291.250       29.444   591.7
1.6630        -2261.511    -2291.212       29.700   596.8
1.6640        -2261.424    -2291.137       29.713   597.1
1.6650        -2261.813    -2291.021       29.208   586.9
1.6660        -2261.537    -2290.888       29.352   589.8
1.6670        -2261.425    -2290.739       29.314   589.0
1.6680        -2261.516    -2290.572       29.056   583.9
1.6690        -2261.329    -2290.408       29.079   584.3
1.6700        -2261.225    -2290.256       29.031   583.4
1.6710        -2261.605    -2290.104       28.498   572.7
1.6720        -2261.529    -2290.001       28.473   572.1
1.6730        -2261.586    -2289.936       28.350   569.7
